label,text
0,Neva mind ok
0,fine imma drink somethin want come find
1,22 day kick Euro2004 U date late news result daily remove send txt stop 83222
0,valentine game    send dis msg ur friend   5 answer r d love u que colour suit bestrply
0,I dependent
0,THANX4 TODAY CER IT nice 2 CATCH AVE 2 find MORE time MORE oh care c u soonc
0,I himthen choose future
0,happy valentine day I know early handsome beauty wish think finish auntie uncle 1st
0,like v shock leh cos tell shuhui like tell leona like dat know liao ask abt ur reaction lor
0,family happiness
0,I come n pick   come immediately aft ur lesson
0,let snow let snow kind weather bring ppl friendship grow
0,Dear   ltgt   dollar hi hi
0,good word word leave u dismay time
0,sure ALEX know birthday minute far youre concern
0,sorry thing pub later
0,Nah straight bring bud drink s actually little useful straight cash
0,haha good hear I m officially pay market 8th
0,lick center tootsie pop
0,yup thk r e teacher face look long Darren ask 2 cut short
1,New TEXTBUDDY Chat 2 horny guy ur area 4 25p free 2 receive search postcode gaytextbuddycom txt 89693
1,today Vodafone number end 4882 select receive 350 award number match 09064019014 receive 350 award
0,like hi hi hi
0,thank u
0,oh forwarded message I think send
0,got seventeen pound seven ml   hope ok
1,Dear Voucher Holder 2 claim week offer pc httpwwwetlpcoukexpressoffer TsCs apply2 stop text txt stop 80062
0,I n funny
0,sweetheart hope kind day load reason smile Biola
0,  login dat time Dad fetch   home
0,shower baby
0,I askd u question hour answer
0,imma definitely need restock thanksgive Ill let know I m
0,kiss kiss sound effect gorgeous man kind person need smile brighten day
0,probably swing wee bit
0,ya nice   ready thursday
0,allo brave bus train triumph I mean bham jolly good rest week
0,watch cartoon listen music amp eve temple amp church u
0,mind I ask happen uncomfortable
1,private 2003 Account Statement 800 unredeemed S I M point Call 08715203694 Identifier Code 40533 expire 311004
0,prob I send email
1,win 1000 cash 2000 prize claim call09050000327 TC RSTM SW7 3ss 150ppm
0,s cool slow gentle Sonetimes rough hard
0,I m sorry I normal start panic time sorry Tuesday
0,wait know wesley town I bet hella drug
0,fine miss
0,u person story
0,tell drug dealer impatient
0,Sun come earth send luv ray cloud come river send luv rain I come meet U send care msg U Gud evng
0,place man
0,sense free need know wikipediacom
1,88800 89034 premium phone service 08718711108
0,sea lay rock rock envelope envelope paper paper 3 word
0,mum repent
0,sorry home daddy come fetch   later
0,leave de Start Prepare
0,yes baby study position kama sutra
0,en chikku nange bakra msg kalstiyathen teacoffee
0,Carlosll minute need buy
0,pay   ltdecimalgt   lakh
0,good evening Ttyl
0,u receive msg
0,Ho ho   big belly laugh ya tomo
1,SMS ac sun0819 post HELLOYou cool
1,ur 1st RINGTONE free Reply msg TONE gr8 20 tone phone week 150 wk 2 opt send stop 08452810071 16
0,ditto worry anymore like night want ill peace
0,I ve   ltgt   way I pick
0,I knw pa drink milk
0,maybe hi   find   card great escape wetherspoon
0,Piggy r u awake I bet ure sleep I m 4 lunch
0,cause I m freaky lol
0,miss cause I yell scrappy Miss u wait u come home I m lonely today
0,hex place talk Explain
0,  log 4 wat sdryb8i
0,xy 4 e lunch
1,hi I m sue I 20 year old work lapdancer I love sex Text live   I m bedroom text SUE 89555 TextOperator G2 1DA 150ppmsg 18
0,I want ask   wait 4 finish lect cos lect finish hour
0,finish work
0,King cry Baby Great building Map imprtant u r today U Wil reach tomorw Gud ni8
0,DearMe cherthalain case u r come cochin pls bfore u starti shall reach accordinglyor tell day u r comingtmorow engage ans holiday
0,thank love torch bold
1,forward 448712404000please 08712404000 immediately urgent message wait
0,farm open
0,sorry trouble u buy 4d dad 1405 1680 1843 2 big 1 small sit n sun Thanx
0,sister law hope great month hey Abiola
0,purchase d stuff today mail po box number
0,ah poop look like ill prob send laptop fix cuz gpu problem
0,good good job I like entrepreneur
0,aight close alexs place
0,meet corporation st outside gap   mind work
0,mum ask   buy food home
0,Ku msg reply msg
0,r   willing pay
0,sorry Ill later
0,important prevent dehydration fluid
0,s bit weird   suppose happen good idea sure pub
0,true deari sit pray evening feel soso smsd time
0,I think I away trek long family town sorry
0,wanna gym harri
0,late lar Ard 12 wun b drivin
1,review fantastic Nokia NGage game deck Club Nokia 2 wwwcnupdatescomnewsletter unsubscribe alert reply word OUT
1,4mth half price Orange line rental   late camera phone 4 free phone 11mth Call MobilesDirect free 08000938767 update or2stoptxt tc
0,height Confidence Aeronautics professor wer calld amp wer askd 2 sit aeroplane Aftr sit wer tell dat plane ws student Dey hurry d plane Bt 1 saidif student
0,like weird timing night g want come smoke day shitstorm attribute come smoke
1,08714712388 10am7pm cost 10p
0,save stress person dorm account send account detail money send
0,know lunch menu da   I know
0,stuff sell ill tell
1,449071512431 URGENT This 2nd attempt contact UU WON 1250 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvary max7 50
0,Book lesson msg I work sth I m spec membership px3748
1,WON guarantee 1000 cash 2000 prize claim yr prize customer service representative 08714712394 10am7pm
0,Macha feel upseti assume mindsetbelieve evening wonderful plan usLET LIFE BEGIN AGAINcall anytime
0,oh send address
0,Sfine Anytime good
0,wondar flim
0,ya cookie jelly
0,world run stillmaybe feel sameso itor admiti madthen correctionor let lifeand run worldmay u r runninglet run
0,got look scrumptious daddy want eat night long
0,cos lar m ba dao ok 1 pm lor Y u ask ah I u ask fri u ask today
0,alright omw change order half8th
0,exactly Anyways far jide study visit
0,dunno y u ask
1,Email AlertFrom Jeri StewartSize 2kbsubject lowcost prescripiton drvgsTo listen email 123
0,Spring come early yay
0,lol feel bad I use money steak dinner d
0,u trouble convincingjust tel twice tel neglect msgs c read itjust reply
0,leave qatar tonite search opportunityall went fastpls add ur prayer dearRakhesh
0,talk
0,thank look I appreciate
1,hi Customer Loyalty OfferThe NEW Nokia6650 Mobile 10 txtauction Txt word start 81151   4tctxt tc 150pMTmsg
0,wish
0,haha mayb ure rite u know da feeling like gd lor U fast find gal group attach liao
0,yes glad
0,little time thing good time ahead
0,room soon   clock til 8 shout realise 7 wahay hour bed
0,ok free gym
0,man like short lady gaze eye
0,dunno jus lido time 930
0,I promise good care princess I run send pic chance Ttyl
1,U subscribe good Mobile Content Service UK 3 10 day send stop 82324 Helpline 08706091795
0,reason ve speak year anyways great week good exam
0,monday week gist
1,realize 40 year thousand old lady run tattoo
1,important customer service announcement PREMIER
0,gimme lip caveboy
0,library
0,Realy sorryi recognise number confuse   r u
0,holla
0,think   spare room   head
0,faith thing possiblehope thing worklove thing beautifulMay ChristmasMerry Christmas
0,u appointment
0,youcarlo isare phone vibrate act I hear text
1,romantic Paris 2 night 2 flight 79 Book 4 year 08704439680tscs apply
0,grandmas oh dear u ill I feel Shit morning think hungover night leave sit
1,Urgent Ur 500 guarantee award unclaimed Call 09066368327 closingdate040902 claimcode M39M51 150pmmorefrommobile2bremovedmobypobox734ls27yf
0,ju tot u ask cos u ba gua mt faber y yest jus mah today Jus lor
0,wish family Merry X mas HAPPY NEW Year advance
1,ur award City Break win 200 Summer shopping spree wk txt store 88039   SkilGme TsCs087147403231WinawkAge16 150perwksub
0,I m goin somethin meetin 4 dinner lor Haha wonder tis time
0,sorry Ill later
0,I pick phone right pls send message
0,lol I know dramatic school close tomorrow apparently drive inch snow suppose
0,damn job hunt
0,lol u drunkard hair d moment yeah 4 tonight wat plan
0,idc weasele way shit twice row
0,I wil   ltgt   minute space
0,sleepingand surfing
0,thank pick trash
0,tell friend sure want live smoke spend hour beg come smoke
0,hi Kate lovely tonight ill phone tomorrow I sing guy card xxx
0,Happy New year dear brother I miss number decide send text wish happiness Abiola
0,mean door
0,opinion 1 2 Jada 3 Kusruthi 4 Lovable 5 silent 6 Spl character 7 mature 8 stylish 9 simple pls reply
0,Hmmm   I think 2 hour slave 3   late   I punish
0,beerage
1,important customer service announcement PREMIER Call FREEPHONE 0800 542 0578
0,think turn like randomlly 5min open
0,suppose s town
0,Most time fix spelling completely diff word Go figure
1,think live good life perfect partner txt age join mobile community 100psms
1,5 Free Top Polyphonic Tones 087018728737 National Rate toppoly tune send week text SUBPOLY 81618 3 pole UnSub 08718727870
0,Gud mrng dear hav nice day
0,hope enjoy game yesterday sorry ve touch pls know fondly bein thot great week Abiola
0,e good 4 ur drive tmr
0,ywhere u AT DOGBREATH sound like JAN C THATS AL
0,Omg I want scream I weigh I lose weight Woohoo
0,generally uncountable noun   u dictionary piece research
0,hang
1,orange customer claim free CAMERA phone upgrade loyalty Call 0207 153 9996 Offer end 14thmarch tc apply Optout availa
0,Petey boy whereare friendsare theKingshead come canlove Nic
0,ok msg u b4 leave house
0,Gimme   ltgt   minute ago
1,Chance Claim ur 150 worth discount voucher today text shop 85023 SavaMob offer mobile T Cs SavaMob pobox84 M263UZ 300 Sub 16
0,appt ltTIMEgt fault u listen I tell u twice
1,free 1st week no1 Nokia tone 4 ur mobile week txt NOKIA 8077 txte tell ur mate wwwgetzedcouk POBox 36504 w45wq 16 norm150ptone
1,win guarantee 200 award 1000 cashto claim UR award free 08000407165 18 2 stop getstop 88222 PHP RG21 4jx
0,K Ill 4
0,I dle 3d imp
0,sure sure know smokin
0,Boooo work quit
0,I half day leave bec
0,ugh I wanna bed warm
0,Ssnervous   ltgt
0,s ring come guy costume gift future yowife Hint hint
1,congratulation ur award 500 cd gift voucher   Free entry 2 100 weekly draw txt music 87066 TnCs wwwldewcom1win150ppmx3age16
0,I borrow ur bag ok
1,u outbid simonwatson5120 Shinco DVD Plyr 2 bid visit sms acsmsreward 2 end bid notification reply END
0,s boytoy I miss   happen
0,lot babe model help Youi bring hell match
0,bring galileo dobby
0,respond
0,BOO BABE U enjoyin yourjob u SEEMED 2 b GETTIN ON HUNNYHOPE URE OKTAKE care   illspeak 2U SOONLOTS loveme xxxx
0,good afternoon starshine s boytoy crave Ache fuck   sip cappuccino I miss babe teasing kiss
0,road txt
1,smsservice yourinclusive text credit pls goto wwwcomuknet login 3qxj9 unsubscribe stop extra charge help 08702840625COMUK 220cm2 9AE
1,25p 4 alfie Moons Children need song ur mob tell ur m8s Txt Tone charity 8007 Nokias poly charity poly ze 08701417012 profit 2 charity
0,good evening Ttyl
0,hmm   bit piece lol   sigh
0,hahahause brain dear
0,hey mail
0,sorry light turn green I mean friend want   ltgt   worth
0,thank yesterday sir wonderful hope enjoy burial MojiBiola
1,u secret admirer REVEAL think U R special 09065174042 opt Reply REVEAL stop 150 msg recd Cust care 07821230901
0,hi mate RV u hav nice hol message 3 hello coz send u 1 age start drive stay roadsRVx
1,Dear Voucher Holder claim week offer PC httpwwwetlpcoukexpressoffer TsCs apply stop text txt stop 80062
0,thank skype wit kz sura pleasure company hope good ve ultimatum oh countin aburo Enjoy message send day ago
0,surely result offer
0,Good Morning Dear great amp successful day
1,want 750 anytime network min 150 text new video phone pound week 08002888812 reply delivery tomorrow
0,Sir I late pay rent past month pay   ltgt   charge I feel inconsiderate nag great cost s speak I recession able pay charge month askin ahead month end help thank
1,try contact offer New Video Phone 750 anytime network min HALF price Rental camcorder 08000930705 reply delivery We d
1,chance 2 claim ur 150 worth discount voucherstext yes 85023 nowsavamobmember offer mobile T cs 08717898035 300 Sub 16   remove txt x stop
0,I luv u soo u understand special u r 2 ring u 2morrow luv u xxx
0,pls send comprehensive mail m pay
0,Prashanthettans mother pass away night pray family
1,urgent 09066350750 landline complimentary 4 Ibiza Holiday 10000 cash await collection SAE tc po BOX 434 sk3 8wp 150 ppm 18
0,Kkwhen
0,shit suite xavier decide   ltgt   second warning samantha come play jay guitar impress shit I think doug realize I live anymore
0,stomach trauma I swear I eat I lose weight
0,I officewhat mattermsg nowi break
0,yeah s barely room x fucking shoe sorry man later
1,today Offer Claim ur 150 worth discount voucher Text yes 85023 SavaMob member offer mobile T cs 08717898035 300 Sub 16   Unsub reply x
0,U reach orchard u wan 2 buy ticket
0,I real baby I want bring inner tigress
0,da run activate version da
0,ah POOR BABYHOPE URFEELING BETTERSN LUV probthat OVERDOSE WORK HEY GO CAREFUL SPK 2 u sn lots LOVEJEN xxx
0,stop story I ve tell ve return s order
1,talk sexy new friend fall love world discreet text date service text vip 83110 meet
0,babe
0,Hai ana tomarrow come morning   ltdecimalgt   ill sathy ll RTO office Reply come home
0,spoon okay
0,somebody tampa
0,work going min
0,brother genius
0,sorry I guess I hold connection maybe hour Ill text
0,u find time bus coz need sort stuff
0,dude ve lotta corvette lately
1,congratulation ur award yrs supply cd Virgin Records Mystery Gift guarantee Call 09061104283 TsCs wwwsmsconet 150pm approx 3mins
0,I consider wall bunker shit important I play peaceful I guess place high matter
1,private 2003 Account Statement 07808 XXXXXX 800 unredeemed S I M point Call 08719899217 Identifier Code 41685 expire 071104
1,hello need posh bird chap user trial prod champney I need address dob asap Ta r
1,u want Xmas 100 free text message   new video phone half price line rental Call free 0800 0721072 find
0,officially philosophical hole u wanna home ready save
0,goodno problembut need little experience understand american customer voice
0,Ill text I drop x
0,ugh long day I m exhausted want cuddle nap
0,talk Atleast day miss good FRIEND WORLD Shakespeare SHESIL   ltgt
1,shop till u Drop 10 K 5 K 500 cash 100 Travel voucher Call 09064011000 NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary
